# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   27.59759760    0.01905273
   27.63763764    0.01902198
   27.67767768    0.01900965
   27.71771772    0.01901588
   27.75775776    0.01904052
   27.79779780    0.01908312
   27.83783784    0.01914291
   27.87787788    0.01921883
   27.91791792    0.01930950
   27.95795796    0.01941328
   27.99799800    0.01952820
   28.03803804    0.01965207
   28.07807808    0.01978243
   28.11811812    0.01991663
   28.15815816    0.02005187
   28.19819820    0.02018529
   28.23823824    0.02031401
   28.27827828    0.02043524
   28.31831832    0.02054639
   28.35835836    0.02064513
   28.39839840    0.02072955
   28.43843844    0.02079818
   28.47847848    0.02085008
   28.51851852    0.02088492
   28.55855856    0.02090294
   28.59859860    0.02090500
   28.63863864    0.02089250
   28.67867868    0.02086734
   28.71871872    0.02083183
   28.75875876    0.02078860
   28.79879880    0.02074052
   28.83883884    0.02069055
   28.87887888    0.02064168
   28.91891892    0.02059686
   28.95895896    0.02055885
   28.99899900    0.02053023
   29.03903904    0.02051333
   29.07907908    0.02051017
   29.11911912    0.02052244
   29.15915916    0.02055149
   29.19919920    0.02059829
   29.23923924    0.02066345
   29.27927928    0.02074719
   29.31931932    0.02084932
   29.35935936    0.02096924
   29.39939940    0.02110598
   29.43943944    0.02125809
   29.47947948    0.02142377
   29.51951952    0.02160075
   29.55955956    0.02178639
   29.59959960    0.02197768
   29.63963964    0.02217127
   29.67967968    0.02236351
   29.71971972    0.02255057
   29.75975976    0.02272849
   29.79979980    0.02289333
   29.83983984    0.02304124
   29.87987988    0.02316865
   29.91991992    0.02327237
   29.95995996    0.02334974
   30.00000000    0.02339875
